,Year,Data,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
26,2015,"{'adult': False, 'backdrop_path': '/cWWM1TTGnOoglZKLpVERGtQ6HJ4.jpg', 'genre_ids': [10749, 35, 80], 'id': 256591, 'original_language': 'en', 'original_title': 'Focus', 'overview': 'Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.', 'popularity': 5.0308, 'poster_path': '/lOzGWjceYTd0kd5HyX7Ch46O9kh.jpg', 'release_date': '2015-02-25', 'title': 'Focus', 'video': False, 'vote_average': 6.871, 'vote_count': 8093}",False,/cWWM1TTGnOoglZKLpVERGtQ6HJ4.jpg,"[10749, 35, 80]",256591,en,Focus,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.",5.0308,/lOzGWjceYTd0kd5HyX7Ch46O9kh.jpg,2015-02-25,Focus,False,6.871,8093,"['Romance', 'Comedy', 'Crime']"
27,2015,"{'adult': False, 'backdrop_path': '/41Y3h2FVfoU4baFdTZwRrlD4MDM.jpg', 'genre_ids': [28, 35, 878, 14], 'id': 257344, 'original_language': 'en', 'original_title': 'Pixels', 'overview': ""Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York."", 'popularity': 8.7772, 'poster_path': '/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg', 'release_date': '2015-07-16', 'title': 'Pixels', 'video': False, 'vote_average': 5.8, 'vote_count': 7825}",False,/41Y3h2FVfoU4baFdTZwRrlD4MDM.jpg,"[28, 35, 878, 14]",257344,en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,8.7772,/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg,2015-07-16,Pixels,False,5.8,7825,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']"
28,2015,"{'adult': False, 'backdrop_path': '/jKXzYoVQShnYE25qxS3fgFggx4r.jpg', 'genre_ids': [35, 14], 'id': 214756, 'original_language': 'en', 'original_title': 'Ted 2', 'overview': ""Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."", 'popularity': 14.5039, 'poster_path': '/38C91I7Xft0gyY7BITm8i4yvuRb.jpg', 'release_date': '2015-06-25', 'title': 'Ted 2', 'video': False, 'vote_average': 6.3, 'vote_count': 7788}",False,/jKXzYoVQShnYE25qxS3fgFggx4r.jpg,"[35, 14]",214756,en,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",14.5039,/38C91I7Xft0gyY7BITm8i4yvuRb.jpg,2015-06-25,Ted 2,False,6.3,7788,"['Comedy', 'Fantasy']"
29,2015,"{'adult': False, 'backdrop_path': '/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg', 'genre_ids': [18, 28], 'id': 312221, 'original_language': 'en', 'original_title': 'Creed', 'overview': 'The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.', 'popularity': 9.3896, 'poster_path': '/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg', 'release_date': '2015-11-25', 'title': 'Creed', 'video': False, 'vote_average': 7.408, 'vote_count': 7734}",False,/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,"[18, 28]",312221,en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",9.3896,/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,2015-11-25,Creed,False,7.408,7734,"['Drama', 'Action']"
30,2015,"{'adult': False, 'backdrop_path': '/uKp9bl7yfwOROeGD7BZPPmiKTSm.jpg', 'genre_ids': [10749, 14, 10751, 18], 'id': 150689, 'original_language': 'en', 'original_title': 'Cinderella', 'overview': ""When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods."", 'popularity': 13.6145, 'poster_path': '/j91LJmcWo16CArFOoapsz84bwxb.jpg', 'release_date': '2015-03-06', 'title': 'Cinderella', 'video': False, 'vote_average': 6.827, 'vote_count': 7246}",False,/uKp9bl7yfwOROeGD7BZPPmiKTSm.jpg,"[10749, 14, 10751, 18]",150689,en,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",13.6145,/j91LJmcWo16CArFOoapsz84bwxb.jpg,2015-03-06,Cinderella,False,6.827,7246,"['Romance', 'Fantasy', 'Family', 'Drama']"
31,2015,"{'adult': False, 'backdrop_path': '/2nBCue2izIVpIXcKvdzNJnUJgaM.jpg', 'genre_ids': [12, 10751, 9648, 878], 'id': 158852, 'original_language': 'en', 'original_title': 'Tomorrowland', 'overview': 'Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""', 'popularity': 10.0748, 'poster_path': '/kziYpr5Nfw60P0My8aj1sgCEqed.jpg', 'release_date': '2015-05-19', 'title': 'Tomorrowland', 'video': False, 'vote_average': 6.3, 'vote_count': 7194}",False,/2nBCue2izIVpIXcKvdzNJnUJgaM.jpg,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",10.0748,/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,2015-05-19,Tomorrowland,False,6.3,7194,"['Adventure', 'Family', 'Mystery', 'Science Fiction']"
32,2015,"{'adult': False, 'backdrop_path': '/ncWUcY7ihZ2co7vqUCHqwF6t9us.jpg', 'genre_ids': [53, 18], 'id': 296098, 'original_language': 'en', 'original_title': 'Bridge of Spies', 'overview': ""During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court."", 'popularity': 4.1928, 'poster_path': '/fmOOjHAQzxr0c1sfcY4qkiSRBH6.jpg', 'release_date': '2015-10-15', 'title': 'Bridge of Spies', 'video': False, 'vote_average': 7.236, 'vote_count': 7078}",False,/ncWUcY7ihZ2co7vqUCHqwF6t9us.jpg,"[53, 18]",296098,en,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",4.1928,/fmOOjHAQzxr0c1sfcY4qkiSRBH6.jpg,2015-10-15,Bridge of Spies,False,7.236,7078,"['Thriller', 'Drama']"
33,2015,"{'adult': False, 'backdrop_path': '/rFY9V4Dhq7lbIu6LlpzbL9u2K2E.jpg', 'genre_ids': [35], 'id': 257211, 'original_language': 'en', 'original_title': 'The Intern', 'overview': ""70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin."", 'popularity': 8.2961, 'poster_path': '/9UoAC9tu8kIyRy8AcJnGhnH0gOH.jpg', 'release_date': '2015-09-23', 'title': 'The Intern', 'video': False, 'vote_average': 7.225, 'vote_count': 7068}",False,/rFY9V4Dhq7lbIu6LlpzbL9u2K2E.jpg,[35],257211,en,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",8.2961,/9UoAC9tu8kIyRy8AcJnGhnH0gOH.jpg,2015-09-23,The Intern,False,7.225,7068,['Comedy']
34,2015,"{'adult': False, 'backdrop_path': '/6z1GBb8yTFSZP1FWA2dNa9as2zL.jpg', 'genre_ids': [878, 14, 28], 'id': 76757, 'original_language': 'en', 'original_title': 'Jupiter Ascending', 'overview': 'In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…', 'popularity': 8.6965, 'poster_path': '/z8dXSSadzpfTF2wHQlREkuB4d5y.jpg', 'release_date': '2015-02-04', 'title': 'Jupiter Ascending', 'video': False, 'vote_average': 5.459, 'vote_count': 6930}",False,/6z1GBb8yTFSZP1FWA2dNa9as2zL.jpg,"[878, 14, 28]",76757,en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",8.6965,/z8dXSSadzpfTF2wHQlREkuB4d5y.jpg,2015-02-04,Jupiter Ascending,False,5.459,6930,"['Science Fiction', 'Fantasy', 'Action']"
35,2015,"{'adult': False, 'backdrop_path': '/wTvDGO0xGMmnScqjuiDeWU7PkcB.jpg', 'genre_ids': [10749, 14, 18], 'id': 293863, 'original_language': 'en', 'original_title': 'The Age of Adaline', 'overview': 'After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.', 'popularity': 6.3373, 'poster_path': '/MbILysGhjAbnZi1Okae9wYqLMx.jpg', 'release_date': '2015-04-16', 'title': 'The Age of Adaline', 'video': False, 'vote_average': 7.5, 'vote_count': 6928}",False,/wTvDGO0xGMmnScqjuiDeWU7PkcB.jpg,"[10749, 14, 18]",293863,en,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",6.3373,/MbILysGhjAbnZi1Okae9wYqLMx.jpg,2015-04-16,The Age of Adaline,False,7.5,6928,"['Romance', 'Fantasy', 'Drama']"
36,2015,"{'adult': False, 'backdrop_path': '/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg', 'genre_ids': [27, 9648], 'id': 270303, 'original_language': 'en', 'original_title': 'It Follows', 'overview': 'A young woman is followed by an unknown supernatural force after a sexual encounter.', 'popularity': 7.778, 'poster_path': '/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg', 'release_date': '2015-02-04', 'title': 'It Follows', 'video': False, 'vote_average': 6.59, 'vote_count': 6688}",False,/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg,"[27, 9648]",270303,en,It Follows,A young woman is followed by an unknown supernatural force after a sexual encounter.,7.778,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2015-02-04,It Follows,False,6.59,6688,"['Horror', 'Mystery']"
37,2015,"{'adult': False, 'backdrop_path': '/bu0LiPEWKHWViRoaFwlTAzZ8wyS.jpg', 'genre_ids': [35, 28, 12], 'id': 203801, 'original_language': 'en', 'original_title': 'The Man from U.N.C.L.E.', 'overview': ""At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe."", 'popularity': 5.7387, 'poster_path': '/y5yZaForGSJbPD66Cvq9AT5WMAD.jpg', 'release_date': '2015-08-13', 'title': 'The Man from U.N.C.L.E.', 'video': False, 'vote_average': 7.082, 'vote_count': 6622}",False,/bu0LiPEWKHWViRoaFwlTAzZ8wyS.jpg,"[35, 28, 12]",203801,en,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",5.7387,/y5yZaForGSJbPD66Cvq9AT5WMAD.jpg,2015-08-13,The Man from U.N.C.L.E.,False,7.082,6622,"['Comedy', 'Action', 'Adventure']"
38,2015,"{'adult': False, 'backdrop_path': '/hOBXwqctOrWZxIguHPfP5rbSmQU.jpg', 'genre_ids': [35, 18, 10749], 'id': 254320, 'original_language': 'en', 'original_title': 'The Lobster', 'overview': 'In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.', 'popularity': 5.1063, 'poster_path': '/7Y9ILV1unpW9mLpGcqyGQU72LUy.jpg', 'release_date': '2015-10-15', 'title': 'The Lobster', 'video': False, 'vote_average': 7.0, 'vote_count': 6606}",False,/hOBXwqctOrWZxIguHPfP5rbSmQU.jpg,"[35, 18, 10749]",254320,en,The Lobster,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",5.1063,/7Y9ILV1unpW9mLpGcqyGQU72LUy.jpg,2015-10-15,The Lobster,False,7.0,6606,"['Comedy', 'Drama', 'Romance']"
39,2015,"{'adult': False, 'backdrop_path': '/or5kDR8Ve3TtuPSdEf1X5NdQHyz.jpg', 'genre_ids': [28, 12, 878], 'id': 166424, 'original_language': 'en', 'original_title': 'Fantastic Four', 'overview': 'Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.', 'popularity': 5.9279, 'poster_path': '/cDroz5qSlP8xZ6tOpeYoPkBvKyL.jpg', 'release_date': '2015-08-05', 'title': 'Fantastic Four', 'video': False, 'vote_average': 4.433, 'vote_count': 6262}",False,/or5kDR8Ve3TtuPSdEf1X5NdQHyz.jpg,"[28, 12, 878]",166424,en,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",5.9279,/cDroz5qSlP8xZ6tOpeYoPkBvKyL.jpg,2015-08-05,Fantastic Four,False,4.433,6262,"['Action', 'Adventure', 'Science Fiction']"
40,2015,"{'adult': False, 'backdrop_path': '/eHEGPHKHTVhWdXzBQcrTATz9M0I.jpg', 'genre_ids': [28, 35, 80], 'id': 238713, 'original_language': 'en', 'original_title': 'Spy', 'overview': 'A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.', 'popularity': 6.8832, 'poster_path': '/vPBmfMHxQvRRNGYD5S5ko2KnX56.jpg', 'release_date': '2015-05-06', 'title': 'Spy', 'video': False, 'vote_average': 6.833, 'vote_count': 6227}",False,/eHEGPHKHTVhWdXzBQcrTATz9M0I.jpg,"[28, 35, 80]",238713,en,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",6.8832,/vPBmfMHxQvRRNGYD5S5ko2KnX56.jpg,2015-05-06,Spy,False,6.833,6227,"['Action', 'Comedy', 'Crime']"
41,2015,"{'adult': False, 'backdrop_path': '/ymHTXJabZagpXvXIR0litdXC8BT.jpg', 'genre_ids': [16, 35, 10751, 14], 'id': 159824, 'original_language': 'en', 'original_title': 'Hotel Transylvania 2', 'overview': 'When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.', 'popularity': 8.0016, 'poster_path': '/3nFnrivNgipSKZ8LZJJbRSlAcTR.jpg', 'release_date': '2015-09-21', 'title': 'Hotel Transylvania 2', 'video': False, 'vote_average': 6.8, 'vote_count': 5965}",False,/ymHTXJabZagpXvXIR0litdXC8BT.jpg,"[16, 35, 10751, 14]",159824,en,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",8.0016,/3nFnrivNgipSKZ8LZJJbRSlAcTR.jpg,2015-09-21,Hotel Transylvania 2,False,6.8,5965,"['Animation', 'Comedy', 'Family', 'Fantasy']"
42,2015,"{'adult': False, 'backdrop_path': '/d0tzLbn62WANaq5mnyLpCJsJq1B.jpg', 'genre_ids': [18], 'id': 306819, 'original_language': 'en', 'original_title': 'The Danish Girl', 'overview': ""When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer."", 'popularity': 3.5426, 'poster_path': '/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg', 'release_date': '2015-11-27', 'title': 'The Danish Girl', 'video': False, 'vote_average': 7.558, 'vote_count': 5865}",False,/d0tzLbn62WANaq5mnyLpCJsJq1B.jpg,[18],306819,en,The Danish Girl,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",3.5426,/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,2015-11-27,The Danish Girl,False,7.558,5865,['Drama']
